"variable","eta_B_waba","eta_W_waba","E_waba","eta_B_int","eta_W_int","E_int","delta_eta_B","E_ratio","class_waba","class_iwaba","V_C","V_R","V_W","delta_E","F_score","branch","selection_rule","analysis_family","target_label","pair_label","var1","var2","r_between_waba","r_within","r_between_int","weighted_between_waba","weighted_within_waba","weighted_between_int","weighted_within_int","delta_A","dominance_waba","dominance_iwaba","flipped","n_pairs","mean_abs_r_between_waba","mean_abs_r_between_int","mean_abs_weighted_between_waba","mean_abs_weighted_within_waba","mean_abs_weighted_between_int","mean_abs_weighted_within_int","proportion_between_dominant_waba","proportion_between_dominant_iwaba","consistency_rate_waba","consistency_rate_iwaba","n_dominance_flips","pi_R","E_C_int","E_R_int","E_R_het_int","V_R_het","r_R_billard","r_R_billard_defined","r_R_het","r_R_het_defined","statistic","df1","df2","p_value","center","p_adj","reject","within_group_dominant","stat_name","estimate","ci_lower","ci_upper","ci_defined","n_finite","boot_defined_rate","reject_null","notes","n","p","K","G","radius_prop","mean_eta_B_waba","mean_eta_B_int","mean_delta_eta_B","reclassified_count","reclassified_prop","mean_pi_R","mean_E_R_het_int","T_het","dominance_flip_count","mean_r_R_billard","mean_r_R_het_signed","positive_r_R_het_count","negative_r_R_het_count","bf_raw_count","bf_bh_count","bf_bh_prop","selected_pair_count","bootstrap_B","bootstrap_seed"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"moderate50","Sample 50 probes uniformly without replacement from the middle 40% of the ANOVA F ranking (ranks 4819-11245 of 16063) after excluding the top and bottom 30%.","level5","Probe_3917--Probe_14680","Probe_3917--Probe_14680","Probe_3917","Probe_14680",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.695867679983812,TRUE,-0.293711618429498,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"moderate50","Sample 50 probes uniformly without replacement from the middle 40% of the ANOVA F ranking (ranks 4819-11245 of 16063) after excluding the top and bottom 30%.","level5","Probe_3917--Probe_2599","Probe_3917--Probe_2599","Probe_3917","Probe_2599",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.880851266376199,TRUE,0.39781320831142,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"moderate50","Sample 50 probes uniformly without replacement from the middle 40% of the ANOVA F ranking (ranks 4819-11245 of 16063) after excluding the top and bottom 30%.","level5","Probe_3917--Probe_4316","Probe_3917--Probe_4316","Probe_3917","Probe_4316",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.843561508774389,TRUE,0.0915807055963561,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"moderate50","Sample 50 probes uniformly without replacement from the middle 40% of the ANOVA F ranking (ranks 4819-11245 of 16063) after excluding the top and bottom 30%.","level5","Probe_3917--Probe_11937","Probe_3917--Probe_11937","Probe_3917","Probe_11937",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5834552357426,TRUE,-0.282858782940137,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"moderate50","Sample 50 probes uniformly without replacement from the middle 40% of the ANOVA F ranking (ranks 4819-11245 of 16063) after excluding the top and bottom 30%.","level5","Probe_3917--Probe_9259","Probe_3917--Probe_9259","Probe_3917","Probe_9259",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.678631386633239,TRUE,-0.427392447057017,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"moderate50","Sample 50 probes uniformly without replacement from the middle 40% of the ANOVA F ranking (ranks 4819-11245 of 16063) after excluding the top and bottom 30%.","level5","Probe_3917--Probe_3634","Probe_3917--Probe_3634","Probe_3917","Probe_3634",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.89553729559438,TRUE,0.494534698093566,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"moderate50","Sample 50 probes uniformly without replacement from the middle 40% of the ANOVA F ranking (ranks 4819-11245 of 16063) after excluding the top and bottom 30%.","level5","Probe_3917--Probe_9090","Probe_3917--Probe_9090","Probe_3917","Probe_9090",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.65927334542061,TRUE,-0.136503487785006,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"moderate50","Sample 50 probes uniformly without replacement from the middle 40% of the ANOVA F ranking (ranks 4819-11245 of 16063) after excluding the top and bottom 30%.","level5","Probe_3917--Probe_132","Probe_3917--Probe_132","Probe_3917","Probe_132",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.840098085724695,TRUE,0.262188941835565,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"moderate50","Sample 50 probes uniformly without replacement from the middle 40% of the ANOVA F ranking (ranks 4819-11245 of 16063) after excluding the top and bottom 30%.","level5","Probe_3917--Probe_6969","Probe_3917--Probe_6969","Probe_3917","Probe_6969",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.41605210717365,TRUE,-0.134717812374565,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"moderate50","Sample 50 probes uniformly without replacement from the middle 40% of the ANOVA F ranking (ranks 4819-11245 of 16063) after excluding the top and bottom 30%.","level5","Probe_3917--Probe_7192","Probe_3917--Probe_7192","Probe_3917","Probe_7192",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.83972839279412,TRUE,-0.0977035354717145,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"moderate50","Sample 50 probes uniformly without replacement from the middle 40% of the ANOVA F ranking (ranks 4819-11245 of 16063) after excluding the top and bottom 30%.","level5","Probe_3917--Probe_321","Probe_3917--Probe_321","Probe_3917","Probe_321",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.73902467538708,TRUE,-0.118925422641139,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"moderate50","Sample 50 probes uniformly without replacement from the middle 40% of the ANOVA F ranking (ranks 4819-11245 of 16063) after excluding the top and bottom 30%.","level5","Probe_3917--Probe_8452","Probe_3917--Probe_8452","Probe_3917","Probe_8452",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.800780297067411,TRUE,-0.164226983296,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"moderate50","Sample 50 probes uniformly without replacement from the middle 40% of the ANOVA F ranking (ranks 4819-11245 of 16063) after excluding the top and bottom 30%.","level5","Probe_3917--Probe_13923","Probe_3917--Probe_13923","Probe_3917","Probe_13923",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.645608054040896,TRUE,-0.218691849137364,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"moderate50","Sample 50 probes uniformly without replacement from the middle 40% of the ANOVA F ranking (ranks 4819-11245 of 16063) after excluding the top and bottom 30%.","level5","Probe_3917--Probe_1599","Probe_3917--Probe_1599","Probe_3917","Probe_1599",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.841129440194675,TRUE,-0.085703663573194,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"moderate50","Sample 50 probes uniformly without replacement from the middle 40% of the ANOVA F ranking (ranks 4819-11245 of 16063) after excluding the top and bottom 30%.","level5","Probe_3917--Probe_9931","Probe_3917--Probe_9931","Probe_3917","Probe_9931",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.774728170705002,TRUE,-0.288439283498192,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"moderate50","Sample 50 probes uniformly without replacement from the middle 40% of the ANOVA F ranking (ranks 4819-11245 of 16063) after excluding the top and bottom 30%.","level5","Probe_3917--Probe_2195","Probe_3917--Probe_2195","Probe_3917","Probe_2195",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.797768881473414,TRUE,0.155414187514319,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"moderate50","Sample 50 probes uniformly without replacement from the middle 40% of the ANOVA F ranking (ranks 4819-11245 of 16063) after excluding the top and bottom 30%.","level5","Probe_3917--Probe_9230","Probe_3917--Probe_9230","Probe_3917","Probe_9230",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.734175709021402,TRUE,-0.0767815175846732,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"moderate50","Sample 50 probes uniformly without replacement from the middle 40% of the ANOVA F ranking (ranks 4819-11245 of 16063) after excluding the top and bottom 30%.","level5","Probe_3917--Probe_9693","Probe_3917--Probe_9693","Probe_3917","Probe_9693",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.692566249428223,TRUE,-0.0404509522111043,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"moderate50","Sample 50 probes uniformly without replacement from the middle 40% of the ANOVA F ranking (ranks 4819-11245 of 16063) after excluding the top and bottom 30%.","level5","Probe_3917--Probe_4312","Probe_3917--Probe_4312","Probe_3917","Probe_4312",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.326101214956957,TRUE,-0.176714995600673,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"moderate50","Sample 50 probes uniformly without replacement from the middle 40% of the ANOVA F ranking (ranks 4819-11245 of 16063) after excluding the top and bottom 30%.","level5","Probe_3917--Probe_7999","Probe_3917--Probe_7999","Probe_3917","Probe_7999",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.53274596235414,TRUE,-0.181101041193246,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"moderate50","Sample 50 probes uniformly without replacement from the middle 40% of the ANOVA F ranking (ranks 4819-11245 of 16063) after excluding the top and bottom 30%.","level5","Probe_3917--Probe_10529","Probe_3917--Probe_10529","Probe_3917","Probe_10529",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.262653272064761,TRUE,-0.241708608462126,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"moderate50","Sample 50 probes uniformly without replacement from the middle 40% of the ANOVA F ranking (ranks 4819-11245 of 16063) after excluding the top and bottom 30%.","level5","Probe_3917--Probe_2594","Probe_3917--Probe_2594","Probe_3917","Probe_2594",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.821281081928745,TRUE,0.333633957968947,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"moderate50","Sample 50 probes uniformly without replacement from the middle 40% of the ANOVA F ranking (ranks 4819-11245 of 16063) after excluding the top and bottom 30%.","level5","Probe_3917--Probe_10272","Probe_3917--Probe_10272","Probe_3917","Probe_10272",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.556712143348171,TRUE,-0.336322624579989,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"moderate50","Sample 50 probes uniformly without replacement from the middle 40% of the ANOVA F ranking (ranks 4819-11245 of 16063) after excluding the top and bottom 30%.","level5","Probe_3917--Probe_11918","Probe_3917--Probe_11918","Probe_3917","Probe_11918",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.390360210080427,TRUE,-0.256886517375706,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"moderate50","Sample 50 probes uniformly without replacement from the middle 40% of the ANOVA F ranking (ranks 4819-11245 of 16063) after excluding the top and bottom 30%.","level5","Probe_3917--Probe_7598","Probe_3917--Probe_7598","Probe_3917","Probe_7598",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.744936642994259,TRUE,-0.178996052056929,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"moderate50","Sample 50 probes uniformly without replacement from the middle 40% of the ANOVA F ranking (ranks 4819-11245 of 16063) after excluding the top and bottom 30%.","level5","Probe_3917--Probe_2445","Probe_3917--Probe_2445","Probe_3917","Probe_2445",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.766146904182384,TRUE,-0.26613900744126,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"moderate50","Sample 50 probes uniformly without replacement from the middle 40% of the ANOVA F ranking (ranks 4819-11245 of 16063) after excluding the top and bottom 30%.","level5","Probe_6446--Probe_9473","Probe_6446--Probe_9473","Probe_6446","Probe_9473",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.767319589590871,TRUE,0.170325145041439,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"moderate50","Sample 50 probes uniformly without replacement from the middle 40% of the ANOVA F ranking (ranks 4819-11245 of 16063) after excluding the top and bottom 30%.","level5","Probe_6446--Probe_3208","Probe_6446--Probe_3208","Probe_6446","Probe_3208",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.922284116308186,TRUE,0.705174601085646,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"moderate50","Sample 50 probes uniformly without replacement from the middle 40% of the ANOVA F ranking (ranks 4819-11245 of 16063) after excluding the top and bottom 30%.","level5","Probe_6446--Probe_9078","Probe_6446--Probe_9078","Probe_6446","Probe_9078",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.677568048621717,TRUE,0.162602774345817,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"moderate50","Sample 50 probes uniformly without replacement from the middle 40% of the ANOVA F ranking (ranks 4819-11245 of 16063) after excluding the top and bottom 30%.","level5","Probe_6446--Probe_9284","Probe_6446--Probe_9284","Probe_6446","Probe_9284",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.683955783616261,TRUE,0.0866127895272231,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"moderate50","Sample 50 probes uniformly without replacement from the middle 40% of the ANOVA F ranking (ranks 4819-11245 of 16063) after excluding the top and bottom 30%.","level5","Probe_6446--Probe_5232","Probe_6446--Probe_5232","Probe_6446","Probe_5232",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.964323784936576,TRUE,0.870940428388513,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"moderate50","Sample 50 probes uniformly without replacement from the middle 40% of the ANOVA F ranking (ranks 4819-11245 of 16063) after excluding the top and bottom 30%.","level5","Probe_6446--Probe_8997","Probe_6446--Probe_8997","Probe_6446","Probe_8997",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.725437698647998,TRUE,0.212937867513571,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"moderate50","Sample 50 probes uniformly without replacement from the middle 40% of the ANOVA F ranking (ranks 4819-11245 of 16063) after excluding the top and bottom 30%.","level5","Probe_6446--Probe_11732","Probe_6446--Probe_11732","Probe_6446","Probe_11732",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.730952904760868,TRUE,0.0573795429821688,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
