"branch","selection_rule","pair_label","var1","var2","delta_A","dominance_waba","dominance_iwaba","flipped","r_R_billard","r_R_het","r_R_het_defined","delta_A_estimate","delta_A_ci_lower","delta_A_ci_upper","delta_A_ci_defined","delta_A_n_finite","delta_A_boot_defined_rate","delta_A_reject_null","delta_A_p_value","delta_A_q_value","delta_A_q_le_0_05","delta_A_q_le_0_10","r_R_het_estimate","r_R_het_ci_lower","r_R_het_ci_upper","r_R_het_ci_defined","r_R_het_n_finite","r_R_het_boot_defined_rate","r_R_het_reject_null","r_R_het_p_value","r_R_het_q_value","r_R_het_q_le_0_05","r_R_het_q_le_0_10","bootstrap_B","bootstrap_seed","checkpoint_file","checkpoint_every"
"allgenes_illustration_top50_erhet","Top 50 all-gene probes among BH-significant heterogeneous genes, ranked by E_R_het^(Int) from the all-gene screening branch; used only as a prespecified illustration.","Probe_1342--Probe_15631","Probe_1342","Probe_15631",-1.46444566869075e-05,"Between","Within",TRUE,0.0457374436614055,-0.0724388562732478,TRUE,-1.46444566869075e-05,-0.00224561688845633,0.00517518789112594,TRUE,399,1,FALSE,0.005,0.0126811594202899,TRUE,TRUE,-0.0724388562732478,-0.0897544097082524,0.0577159990892008,TRUE,399,1,FALSE,0.045,0.0821535022354694,FALSE,TRUE,399,20260323,"D:/08-MyProjects-new/04-I-WABA/05-I-WABA_20260330/I-WABA_Rproject/results/cancer14_allgenes_pairwise_illustration_checkpoint_v1.rds",25
"allgenes_illustration_top50_erhet","Top 50 all-gene probes among BH-significant heterogeneous genes, ranked by E_R_het^(Int) from the all-gene screening branch; used only as a prespecified illustration.","Probe_1342--Probe_11698","Probe_1342","Probe_11698",-3.70774661252987e-05,"Between","Within",TRUE,0.0399410429523758,-0.0815096193206428,TRUE,-3.70774661252987e-05,-0.00456779691005614,0.00383446787064706,TRUE,399,1,FALSE,0.965,0.980203150912106,FALSE,FALSE,-0.0815096193206428,-0.108669700453921,0.0583800626944402,TRUE,399,1,FALSE,0.775,0.828424956369982,FALSE,FALSE,399,20260323,"D:/08-MyProjects-new/04-I-WABA/05-I-WABA_20260330/I-WABA_Rproject/results/cancer14_allgenes_pairwise_illustration_checkpoint_v1.rds",25
"allgenes_illustration_top50_erhet","Top 50 all-gene probes among BH-significant heterogeneous genes, ranked by E_R_het^(Int) from the all-gene screening branch; used only as a prespecified illustration.","Probe_1342--Probe_15113","Probe_1342","Probe_15113",5.08386370394066e-05,"Between","Between",FALSE,0.0409504501484167,-0.0807851403874998,TRUE,5.08386370394066e-05,-0.00119322532167486,0.00546852946438439,TRUE,399,1,FALSE,0.53,0.624278846153846,FALSE,FALSE,-0.0807851403874998,-0.0953816102952011,0.0509018918054527,TRUE,399,1,FALSE,0.645,0.716341795104261,FALSE,FALSE,399,20260323,"D:/08-MyProjects-new/04-I-WABA/05-I-WABA_20260330/I-WABA_Rproject/results/cancer14_allgenes_pairwise_illustration_checkpoint_v1.rds",25
"allgenes_illustration_top50_erhet","Top 50 all-gene probes among BH-significant heterogeneous genes, ranked by E_R_het^(Int) from the all-gene screening branch; used only as a prespecified illustration.","Probe_1342--Probe_549","Probe_1342","Probe_549",2.59148885796495e-05,"Between","Between",FALSE,0.0408390159375934,-0.0813223386448711,TRUE,2.59148885796495e-05,-0.000173133072232892,0.00458441923649353,TRUE,399,1,FALSE,0.57,0.657485875706215,FALSE,FALSE,-0.0813223386448711,-0.102580164592328,0.0501691466113724,TRUE,399,1,FALSE,0.5,0.586124401913876,FALSE,FALSE,399,20260323,"D:/08-MyProjects-new/04-I-WABA/05-I-WABA_20260330/I-WABA_Rproject/results/cancer14_allgenes_pairwise_illustration_checkpoint_v1.rds",25
"allgenes_illustration_top50_erhet","Top 50 all-gene probes among BH-significant heterogeneous genes, ranked by E_R_het^(Int) from the all-gene screening branch; used only as a prespecified illustration.","Probe_1342--Probe_8313","Probe_1342","Probe_8313",0.139098066433818,"Between","Between",FALSE,0.96533023911537,0.961372213216567,TRUE,0.139098066433818,-0.0281386763268255,0.212869819473847,TRUE,399,1,FALSE,0.075,0.12466078697422,FALSE,FALSE,0.961372213216567,0.440148330317717,0.997620127239949,TRUE,399,1,TRUE,0.935,0.949730514096186,FALSE,FALSE,399,20260323,"D:/08-MyProjects-new/04-I-WABA/05-I-WABA_20260330/I-WABA_Rproject/results/cancer14_allgenes_pairwise_illustration_checkpoint_v1.rds",25
"allgenes_illustration_top50_erhet","Top 50 all-gene probes among BH-significant heterogeneous genes, ranked by E_R_het^(Int) from the all-gene screening branch; used only as a prespecified illustration.","Probe_1342--Probe_10573","Probe_1342","Probe_10573",-1.14946918522858e-06,"Between","Within",TRUE,0.0428953613881777,-0.0814334174169192,TRUE,-1.14946918522858e-06,-0.000112226040960367,0.00740751511574729,TRUE,399,1,FALSE,0.315,0.4049055613851,FALSE,FALSE,-0.0814334174169192,-0.0985539903732418,0.0496137255762196,TRUE,399,1,FALSE,0.84,0.879487179487179,FALSE,FALSE,399,20260323,"D:/08-MyProjects-new/04-I-WABA/05-I-WABA_20260330/I-WABA_Rproject/results/cancer14_allgenes_pairwise_illustration_checkpoint_v1.rds",25
"allgenes_illustration_top50_erhet","Top 50 all-gene probes among BH-significant heterogeneous genes, ranked by E_R_het^(Int) from the all-gene screening branch; used only as a prespecified illustration.","Probe_1342--Probe_14780","Probe_1342","Probe_14780",3.37373578011343e-05,"Between","Between",FALSE,0.0450524787407207,-0.0798215648390443,TRUE,3.37373578011343e-05,-0.000160244214046452,0.00593312592294891,TRUE,399,1,FALSE,0.555,0.646269011406844,FALSE,FALSE,-0.0798215648390443,-0.0959721038229261,0.0523056797385341,TRUE,399,1,FALSE,0.835,0.8772512864494,FALSE,FALSE,399,20260323,"D:/08-MyProjects-new/04-I-WABA/05-I-WABA_20260330/I-WABA_Rproject/results/cancer14_allgenes_pairwise_illustration_checkpoint_v1.rds",25
"allgenes_illustration_top50_erhet","Top 50 all-gene probes among BH-significant heterogeneous genes, ranked by E_R_het^(Int) from the all-gene screening branch; used only as a prespecified illustration.","Probe_1342--Probe_8348","Probe_1342","Probe_8348",3.89791525621887e-05,"Between","Between",FALSE,0.0279096394080252,-0.0992787480802562,TRUE,3.89791525621887e-05,-0.00118124770271386,0.000568722490513998,TRUE,399,1,FALSE,0.905,0.930054530201342,FALSE,FALSE,-0.0992787480802562,-0.235434709368972,-0.0644415086772643,TRUE,399,1,TRUE,0.835,0.8772512864494,FALSE,FALSE,399,20260323,"D:/08-MyProjects-new/04-I-WABA/05-I-WABA_20260330/I-WABA_Rproject/results/cancer14_allgenes_pairwise_illustration_checkpoint_v1.rds",25
"allgenes_illustration_top50_erhet","Top 50 all-gene probes among BH-significant heterogeneous genes, ranked by E_R_het^(Int) from the all-gene screening branch; used only as a prespecified illustration.","Probe_1342--Probe_9155","Probe_1342","Probe_9155",5.09354787312612e-05,"Between","Between",FALSE,0.046733792581375,-0.0782046694562028,TRUE,5.09354787312612e-05,-0.000123238081796299,0.00599399628834245,TRUE,399,1,FALSE,0.79,0.843722755013078,FALSE,FALSE,-0.0782046694562028,-0.092865404005459,0.0563297658868036,TRUE,399,1,FALSE,0.19,0.267836593785961,FALSE,FALSE,399,20260323,"D:/08-MyProjects-new/04-I-WABA/05-I-WABA_20260330/I-WABA_Rproject/results/cancer14_allgenes_pairwise_illustration_checkpoint_v1.rds",25
"allgenes_illustration_top50_erhet","Top 50 all-gene probes among BH-significant heterogeneous genes, ranked by E_R_het^(Int) from the all-gene screening branch; used only as a prespecified illustration.","Probe_1342--Probe_10471","Probe_1342","Probe_10471",4.99380462939064e-05,"Between","Between",FALSE,0.0437479623941014,-0.0819605297715136,TRUE,4.99380462939064e-05,-0.000315379166415303,0.00539853096555663,TRUE,399,1,FALSE,0.125,0.185606060606061,FALSE,FALSE,-0.0819605297715136,-0.100393228950256,0.0506846466496949,TRUE,399,1,FALSE,0.97,0.97959604286892,FALSE,FALSE,399,20260323,"D:/08-MyProjects-new/04-I-WABA/05-I-WABA_20260330/I-WABA_Rproject/results/cancer14_allgenes_pairwise_illustration_checkpoint_v1.rds",25
"allgenes_illustration_top50_erhet","Top 50 all-gene probes among BH-significant heterogeneous genes, ranked by E_R_het^(Int) from the all-gene screening branch; used only as a prespecified illustration.","Probe_1342--Probe_6835","Probe_1342","Probe_6835",-0.148345656403127,"Within","Within",FALSE,0.989496519495123,0.988845538175533,TRUE,-0.148345656403127,-0.279261984186241,0.141024016657255,TRUE,399,1,FALSE,0.005,0.0126811594202899,TRUE,TRUE,0.988845538175533,0.726673302852167,0.997684585829211,TRUE,399,1,TRUE,0.31,0.400580168776371,FALSE,FALSE,399,20260323,"D:/08-MyProjects-new/04-I-WABA/05-I-WABA_20260330/I-WABA_Rproject/results/cancer14_allgenes_pairwise_illustration_checkpoint_v1.rds",25
"allgenes_illustration_top50_erhet","Top 50 all-gene probes among BH-significant heterogeneous genes, ranked by E_R_het^(Int) from the all-gene screening branch; used only as a prespecified illustration.","Probe_1342--Probe_12469","Probe_1342","Probe_12469",1.08792404140922e-05,"Between","Between",FALSE,0.043585573158257,-0.0826128315507807,TRUE,1.08792404140922e-05,-0.00230137701168437,0.00460692236675353,TRUE,399,1,FALSE,0.69,0.764932126696833,FALSE,FALSE,-0.0826128315507807,-0.104749191641745,0.0504819274900013,TRUE,399,1,FALSE,0.79,0.841521739130435,FALSE,FALSE,399,20260323,"D:/08-MyProjects-new/04-I-WABA/05-I-WABA_20260330/I-WABA_Rproject/results/cancer14_allgenes_pairwise_illustration_checkpoint_v1.rds",25
"allgenes_illustration_top50_erhet","Top 50 all-gene probes among BH-significant heterogeneous genes, ranked by E_R_het^(Int) from the all-gene screening branch; used only as a prespecified illustration.","Probe_1342--Probe_14809","Probe_1342","Probe_14809",-9.09500167344667e-05,"Within","Within",FALSE,0.0486021958849781,-0.0771658159599794,TRUE,-9.09500167344667e-05,-0.00479641091988598,0.00182643644733906,TRUE,399,1,FALSE,0.645,0.72091697080292,FALSE,FALSE,-0.0771658159599794,-0.0993497228113486,0.0526041420725092,TRUE,399,1,FALSE,0.435,0.525,FALSE,FALSE,399,20260323,"D:/08-MyProjects-new/04-I-WABA/05-I-WABA_20260330/I-WABA_Rproject/results/cancer14_allgenes_pairwise_illustration_checkpoint_v1.rds",25
"allgenes_illustration_top50_erhet","Top 50 all-gene probes among BH-significant heterogeneous genes, ranked by E_R_het^(Int) from the all-gene screening branch; used only as a prespecified illustration.","Probe_1342--Probe_15704","Probe_1342","Probe_15704",5.22782323205848e-05,"Between","Between",FALSE,0.0453643370066423,-0.0813303340813188,TRUE,5.22782323205848e-05,-0.000126858180563074,0.00551437218649867,TRUE,399,1,FALSE,0.72,0.788203753351206,FALSE,FALSE,-0.0813303340813188,-0.104839864403891,0.0519943031106504,TRUE,399,1,FALSE,0.58,0.664018691588785,FALSE,FALSE,399,20260323,"D:/08-MyProjects-new/04-I-WABA/05-I-WABA_20260330/I-WABA_Rproject/results/cancer14_allgenes_pairwise_illustration_checkpoint_v1.rds",25
"allgenes_illustration_top50_erhet","Top 50 all-gene probes among BH-significant heterogeneous genes, ranked by E_R_het^(Int) from the all-gene screening branch; used only as a prespecified illustration.","Probe_1342--Probe_780","Probe_1342","Probe_780",-0.206070181490278,"Within","Within",FALSE,0.992793229763051,0.992737241381222,TRUE,-0.206070181490278,-0.371160631381561,0.0569740734786394,TRUE,399,1,FALSE,0.38,0.473550356052899,FALSE,FALSE,0.992737241381222,0.246079259323831,0.998978096089213,TRUE,399,1,TRUE,0.065,0.110283933518006,FALSE,FALSE,399,20260323,"D:/08-MyProjects-new/04-I-WABA/05-I-WABA_20260330/I-WABA_Rproject/results/cancer14_allgenes_pairwise_illustration_checkpoint_v1.rds",25
"allgenes_illustration_top50_erhet","Top 50 all-gene probes among BH-significant heterogeneous genes, ranked by E_R_het^(Int) from the all-gene screening branch; used only as a prespecified illustration.","Probe_1342--Probe_10726","Probe_1342","Probe_10726",-1.42433570245745e-05,"Between","Within",TRUE,0.0581375027344878,-0.0690479729607297,TRUE,-1.42433570245745e-05,-0.00202964735887384,0.00594649271659346,TRUE,399,1,FALSE,0.02,0.0427574171029668,TRUE,TRUE,-0.0690479729607297,-0.0868642760299188,0.0584229752235297,TRUE,399,1,FALSE,0.02,0.0423143350604491,TRUE,TRUE,399,20260323,"D:/08-MyProjects-new/04-I-WABA/05-I-WABA_20260330/I-WABA_Rproject/results/cancer14_allgenes_pairwise_illustration_checkpoint_v1.rds",25
"allgenes_illustration_top50_erhet","Top 50 all-gene probes among BH-significant heterogeneous genes, ranked by E_R_het^(Int) from the all-gene screening branch; used only as a prespecified illustration.","Probe_1342--Probe_15997","Probe_1342","Probe_15997",6.82877362717999e-05,"Between","Between",FALSE,0.0462552186257804,-0.0833437555900347,TRUE,6.82877362717999e-05,-3.34717117966013e-05,0.00698596376953309,TRUE,399,1,FALSE,0.255,0.335887096774194,FALSE,FALSE,-0.0833437555900347,-0.102002074482255,0.0487593338512963,TRUE,399,1,FALSE,0.015,0.0332880434782609,TRUE,TRUE,399,20260323,"D:/08-MyProjects-new/04-I-WABA/05-I-WABA_20260330/I-WABA_Rproject/results/cancer14_allgenes_pairwise_illustration_checkpoint_v1.rds",25
"allgenes_illustration_top50_erhet","Top 50 all-gene probes among BH-significant heterogeneous genes, ranked by E_R_het^(Int) from the all-gene screening branch; used only as a prespecified illustration.","Probe_1342--Probe_1667","Probe_1342","Probe_1667",0.0012792737333114,"Within","Between",TRUE,0.163525166271565,0.0499848461323842,TRUE,0.0012792737333114,-3.19826486456307e-05,0.0284572509869348,TRUE,399,1,FALSE,0.145,0.208480046948357,FALSE,FALSE,0.0499848461323842,-0.0904129225533326,0.377464902772415,TRUE,399,1,FALSE,0.61,0.688709677419355,FALSE,FALSE,399,20260323,"D:/08-MyProjects-new/04-I-WABA/05-I-WABA_20260330/I-WABA_Rproject/results/cancer14_allgenes_pairwise_illustration_checkpoint_v1.rds",25
"allgenes_illustration_top50_erhet","Top 50 all-gene probes among BH-significant heterogeneous genes, ranked by E_R_het^(Int) from the all-gene screening branch; used only as a prespecified illustration.","Probe_1342--Probe_13873","Probe_1342","Probe_13873",-2.44047386002099e-05,"Between","Within",TRUE,0.0501210889774879,-0.0790406860778604,TRUE,-2.44047386002099e-05,-0.0018203760861387,0.00595167781849703,TRUE,399,1,FALSE,0.09,0.142810880829016,FALSE,FALSE,-0.0790406860778604,-0.0974224506153917,0.0510296607277299,TRUE,399,1,FALSE,0.045,0.0821535022354694,FALSE,TRUE,399,20260323,"D:/08-MyProjects-new/04-I-WABA/05-I-WABA_20260330/I-WABA_Rproject/results/cancer14_allgenes_pairwise_illustration_checkpoint_v1.rds",25
"allgenes_illustration_top50_erhet","Top 50 all-gene probes among BH-significant heterogeneous genes, ranked by E_R_het^(Int) from the all-gene screening branch; used only as a prespecified illustration.","Probe_1342--Probe_10430","Probe_1342","Probe_10430",2.20420539065692e-05,"Between","Between",FALSE,0.040557719196522,-0.0902282111889641,TRUE,2.20420539065692e-05,-0.000418244723887029,0.000538783135516031,TRUE,399,1,FALSE,0.005,0.0126811594202899,TRUE,TRUE,-0.0902282111889641,-0.239575743762455,-0.0712529927661933,TRUE,399,1,TRUE,0.605,0.68432594644506,FALSE,FALSE,399,20260323,"D:/08-MyProjects-new/04-I-WABA/05-I-WABA_20260330/I-WABA_Rproject/results/cancer14_allgenes_pairwise_illustration_checkpoint_v1.rds",25
"allgenes_illustration_top50_erhet","Top 50 all-gene probes among BH-significant heterogeneous genes, ranked by E_R_het^(Int) from the all-gene screening branch; used only as a prespecified illustration.","Probe_1342--Probe_5326","Probe_1342","Probe_5326",-6.36814980986624e-05,"Within","Within",FALSE,0.04429542074972,-0.0866863963658089,TRUE,-6.36814980986624e-05,-0.000340956654907637,0.00392020630141511,TRUE,399,1,FALSE,0.005,0.0126811594202899,TRUE,TRUE,-0.0866863963658089,-0.116618139030744,0.0426023308928335,TRUE,399,1,FALSE,0.015,0.0332880434782609,TRUE,TRUE,399,20260323,"D:/08-MyProjects-new/04-I-WABA/05-I-WABA_20260330/I-WABA_Rproject/results/cancer14_allgenes_pairwise_illustration_checkpoint_v1.rds",25
"allgenes_illustration_top50_erhet","Top 50 all-gene probes among BH-significant heterogeneous genes, ranked by E_R_het^(Int) from the all-gene screening branch; used only as a prespecified illustration.","Probe_1342--Probe_11999","Probe_1342","Probe_11999",-3.59327980830996e-05,"Between","Within",TRUE,0.0519474273505755,-0.078148614375536,TRUE,-3.59327980830996e-05,-0.00757281969494392,0.000671676916915343,TRUE,399,1,FALSE,0.12,0.179487179487179,FALSE,FALSE,-0.078148614375536,-0.114214619554505,0.0488871133842133,TRUE,399,1,FALSE,0.005,0.0125512295081967,TRUE,TRUE,399,20260323,"D:/08-MyProjects-new/04-I-WABA/05-I-WABA_20260330/I-WABA_Rproject/results/cancer14_allgenes_pairwise_illustration_checkpoint_v1.rds",25
"allgenes_illustration_top50_erhet","Top 50 all-gene probes among BH-significant heterogeneous genes, ranked by E_R_het^(Int) from the all-gene screening branch; used only as a prespecified illustration.","Probe_1342--Probe_3034","Probe_1342","Probe_3034",0.152308765043174,"Between","Between",FALSE,0.994574608925769,0.995318415066358,TRUE,0.152308765043174,-0.00681248722187412,0.2708830360243,TRUE,399,1,FALSE,0.045,0.0825224550898204,FALSE,TRUE,0.995318415066358,0.745522638247232,0.9984397114781,TRUE,399,1,TRUE,0.085,0.136826544021025,FALSE,FALSE,399,20260323,"D:/08-MyProjects-new/04-I-WABA/05-I-WABA_20260330/I-WABA_Rproject/results/cancer14_allgenes_pairwise_illustration_checkpoint_v1.rds",25
"allgenes_illustration_top50_erhet","Top 50 all-gene probes among BH-significant heterogeneous genes, ranked by E_R_het^(Int) from the all-gene screening branch; used only as a prespecified illustration.","Probe_1342--Probe_9852","Probe_1342","Probe_9852",-0.198611658678716,"Within","Within",FALSE,0.991913609093594,0.992308439459676,TRUE,-0.198611658678716,-0.352176250966732,0.115259876670037,TRUE,399,1,FALSE,0.005,0.0126811594202899,TRUE,TRUE,0.992308439459676,0.728097830218955,0.998174245139071,TRUE,399,1,TRUE,0.005,0.0125512295081967,TRUE,TRUE,399,20260323,"D:/08-MyProjects-new/04-I-WABA/05-I-WABA_20260330/I-WABA_Rproject/results/cancer14_allgenes_pairwise_illustration_checkpoint_v1.rds",25
"allgenes_illustration_top50_erhet","Top 50 all-gene probes among BH-significant heterogeneous genes, ranked by E_R_het^(Int) from the all-gene screening branch; used only as a prespecified illustration.","Probe_1342--Probe_10102","Probe_1342","Probe_10102",3.43979856858261e-05,"Between","Between",FALSE,0.0452369521084154,-0.0862726748233962,TRUE,3.43979856858261e-05,-0.000113730674992702,0.00621612622055522,TRUE,399,1,FALSE,0.005,0.0126811594202899,TRUE,TRUE,-0.0862726748233962,-0.110349030473596,0.0522386081824455,TRUE,399,1,FALSE,0.005,0.0125512295081967,TRUE,TRUE,399,20260323,"D:/08-MyProjects-new/04-I-WABA/05-I-WABA_20260330/I-WABA_Rproject/results/cancer14_allgenes_pairwise_illustration_checkpoint_v1.rds",25
"allgenes_illustration_top50_erhet","Top 50 all-gene probes among BH-significant heterogeneous genes, ranked by E_R_het^(Int) from the all-gene screening branch; used only as a prespecified illustration.","Probe_1342--Probe_2011","Probe_1342","Probe_2011",-4.58274391313338e-05,"Between","Within",TRUE,0.0440361866067496,-0.0883202477858594,TRUE,-4.58274391313338e-05,-0.00100284286120484,0.0024389656126897,TRUE,399,1,FALSE,0.02,0.0427574171029668,TRUE,TRUE,-0.0883202477858594,-0.12279878309464,0.0298535767863263,TRUE,399,1,FALSE,0.005,0.0125512295081967,TRUE,TRUE,399,20260323,"D:/08-MyProjects-new/04-I-WABA/05-I-WABA_20260330/I-WABA_Rproject/results/cancer14_allgenes_pairwise_illustration_checkpoint_v1.rds",25
"allgenes_illustration_top50_erhet","Top 50 all-gene probes among BH-significant heterogeneous genes, ranked by E_R_het^(Int) from the all-gene screening branch; used only as a prespecified illustration.","Probe_1342--Probe_2373","Probe_1342","Probe_2373",-8.99472505862496e-05,"Within","Within",FALSE,0.0501376644654456,-0.0818684223337966,TRUE,-8.99472505862496e-05,-0.00254561685567697,0.00397042524716102,TRUE,399,1,FALSE,0.81,0.855387931034483,FALSE,FALSE,-0.0818684223337966,-0.166307779683626,0.063260470633,TRUE,399,1,FALSE,0.14,0.208383961117862,FALSE,FALSE,399,20260323,"D:/08-MyProjects-new/04-I-WABA/05-I-WABA_20260330/I-WABA_Rproject/results/cancer14_allgenes_pairwise_illustration_checkpoint_v1.rds",25
"allgenes_illustration_top50_erhet","Top 50 all-gene probes among BH-significant heterogeneous genes, ranked by E_R_het^(Int) from the all-gene screening branch; used only as a prespecified illustration.","Probe_1342--Probe_9917","Probe_1342","Probe_9917",-8.99472505862496e-05,"Within","Within",FALSE,0.0501376644654456,-0.0818684223337966,TRUE,-8.99472505862496e-05,-0.00254561685567697,0.00397042524716102,TRUE,399,1,FALSE,0.665,0.741242038216561,FALSE,FALSE,-0.0818684223337966,-0.166307779683626,0.063260470633,TRUE,399,1,FALSE,0.81,0.858347750865052,FALSE,FALSE,399,20260323,"D:/08-MyProjects-new/04-I-WABA/05-I-WABA_20260330/I-WABA_Rproject/results/cancer14_allgenes_pairwise_illustration_checkpoint_v1.rds",25
"allgenes_illustration_top50_erhet","Top 50 all-gene probes among BH-significant heterogeneous genes, ranked by E_R_het^(Int) from the all-gene screening branch; used only as a prespecified illustration.","Probe_1342--Probe_15059","Probe_1342","Probe_15059",-9.03586198717953e-06,"Between","Within",TRUE,0.0662991864888764,-0.0636726939600917,TRUE,-9.03586198717953e-06,-0.000150343724936329,0.00737378964835192,TRUE,399,1,FALSE,0.785,0.842791411042945,FALSE,FALSE,-0.0636726939600917,-0.0941160365066795,0.063302402671554,TRUE,399,1,FALSE,0.2,0.27683615819209,FALSE,FALSE,399,20260323,"D:/08-MyProjects-new/04-I-WABA/05-I-WABA_20260330/I-WABA_Rproject/results/cancer14_allgenes_pairwise_illustration_checkpoint_v1.rds",25
"allgenes_illustration_top50_erhet","Top 50 all-gene probes among BH-significant heterogeneous genes, ranked by E_R_het^(Int) from the all-gene screening branch; used only as a prespecified illustration.","Probe_1342--Probe_1159","Probe_1342","Probe_1159",0.000161458711033528,"Between","Between",FALSE,0.06315383187475,-0.0672743466613772,TRUE,0.000161458711033528,-0.00255660685306811,0.000985725277472591,TRUE,399,1,FALSE,0.09,0.142810880829016,FALSE,FALSE,-0.0672743466613772,-0.106653779673948,0.303741018962927,TRUE,399,1,FALSE,0.35,0.43974358974359,FALSE,FALSE,399,20260323,"D:/08-MyProjects-new/04-I-WABA/05-I-WABA_20260330/I-WABA_Rproject/results/cancer14_allgenes_pairwise_illustration_checkpoint_v1.rds",25
"allgenes_illustration_top50_erhet","Top 50 all-gene probes among BH-significant heterogeneous genes, ranked by E_R_het^(Int) from the all-gene screening branch; used only as a prespecified illustration.","Probe_1342--Probe_13629","Probe_1342","Probe_13629",4.16390613815716e-06,"Between","Between",FALSE,0.0490022553763141,-0.0837455373510701,TRUE,4.16390613815716e-06,-0.000349958212005678,0.00556858793693161,TRUE,399,1,FALSE,0.205,0.279338153503893,FALSE,FALSE,-0.0837455373510701,-0.105428080305481,0.0491323095246157,TRUE,399,1,FALSE,0.5,0.586124401913876,FALSE,FALSE,399,20260323,"D:/08-MyProjects-new/04-I-WABA/05-I-WABA_20260330/I-WABA_Rproject/results/cancer14_allgenes_pairwise_illustration_checkpoint_v1.rds",25
"allgenes_illustration_top50_erhet","Top 50 all-gene probes among BH-significant heterogeneous genes, ranked by E_R_het^(Int) from the all-gene screening branch; used only as a prespecified illustration.","Probe_1342--Probe_2253","Probe_1342","Probe_2253",-0.168283747145459,"Within","Within",FALSE,0.841858745672462,0.821299153581056,TRUE,-0.168283747145459,-0.326764907095872,0.041143184696988,TRUE,399,1,FALSE,0.48,0.576470588235294,FALSE,FALSE,0.821299153581056,-0.0227983024912302,0.998780150415627,TRUE,399,1,FALSE,0.205,0.282162921348315,FALSE,FALSE,399,20260323,"D:/08-MyProjects-new/04-I-WABA/05-I-WABA_20260330/I-WABA_Rproject/results/cancer14_allgenes_pairwise_illustration_checkpoint_v1.rds",25
"allgenes_illustration_top50_erhet","Top 50 all-gene probes among BH-significant heterogeneous genes, ranked by E_R_het^(Int) from the all-gene screening branch; used only as a prespecified illustration.","Probe_1342--Probe_14784","Probe_1342","Probe_14784",3.65166354963318e-05,"Between","Between",FALSE,0.0411819728887647,-0.0930965907530225,TRUE,3.65166354963318e-05,-0.000118079249090716,0.00565197995020009,TRUE,399,1,FALSE,0.18,0.252,FALSE,FALSE,-0.0930965907530225,-0.126205757623254,0.0353116699752454,TRUE,399,1,FALSE,0.74,0.799382716049383,FALSE,FALSE,399,20260323,"D:/08-MyProjects-new/04-I-WABA/05-I-WABA_20260330/I-WABA_Rproject/results/cancer14_allgenes_pairwise_illustration_checkpoint_v1.rds",25
"allgenes_illustration_top50_erhet","Top 50 all-gene probes among BH-significant heterogeneous genes, ranked by E_R_het^(Int) from the all-gene screening branch; used only as a prespecified illustration.","Probe_6838--Probe_11689","Probe_6838","Probe_11689",0.000617894264004776,"Between","Between",FALSE,0.0283764806653236,-0.0948195961008087,TRUE,0.000617894264004776,5.21101196049312e-05,0.00151324595088004,TRUE,399,1,TRUE,0.095,0.149967783505155,FALSE,FALSE,-0.0948195961008087,-0.116159240141344,-0.084030436298156,TRUE,399,1,TRUE,0.51,0.596135496183206,FALSE,FALSE,399,20260323,"D:/08-MyProjects-new/04-I-WABA/05-I-WABA_20260330/I-WABA_Rproject/results/cancer14_allgenes_pairwise_illustration_checkpoint_v1.rds",25
"allgenes_illustration_top50_erhet","Top 50 all-gene probes among BH-significant heterogeneous genes, ranked by E_R_het^(Int) from the all-gene screening branch; used only as a prespecified illustration.","Probe_6838--Probe_5933","Probe_6838","Probe_5933",0.17993367049301,"Between","Between",FALSE,0.996072732012128,0.995591599437911,TRUE,0.17993367049301,-0.0325636373754585,0.287745688233387,TRUE,399,1,FALSE,0.02,0.0427574171029668,TRUE,TRUE,0.995591599437911,0.936909943793583,0.998381038330818,TRUE,399,1,TRUE,0.645,0.716341795104261,FALSE,FALSE,399,20260323,"D:/08-MyProjects-new/04-I-WABA/05-I-WABA_20260330/I-WABA_Rproject/results/cancer14_allgenes_pairwise_illustration_checkpoint_v1.rds",25
"allgenes_illustration_top50_erhet","Top 50 all-gene probes among BH-significant heterogeneous genes, ranked by E_R_het^(Int) from the all-gene screening branch; used only as a prespecified illustration.","Probe_6838--Probe_4162","Probe_6838","Probe_4162",0.000340931061569056,"Between","Between",FALSE,0.0286627335430844,-0.0950534518276296,TRUE,0.000340931061569056,-0.000365566770365543,0.00107198660804855,TRUE,399,1,FALSE,0.115,0.174134734239802,FALSE,FALSE,-0.0950534518276296,-0.148690766738789,-0.0824874460131049,TRUE,399,1,TRUE,0.495,0.581933781190019,FALSE,FALSE,399,20260323,"D:/08-MyProjects-new/04-I-WABA/05-I-WABA_20260330/I-WABA_Rproject/results/cancer14_allgenes_pairwise_illustration_checkpoint_v1.rds",25
