"","GRP","COHES","G.COHES","W.COHES","LEAD","G.LEAD","W.LEAD","HRS","G.HRS","W.HRS","WBEING","G.WBEING","W.WBEING"
"4520",71,2.625,3.1922398589,-0.567239859,1.6363636364,2.9542461654,-1.317882529,13,12,1,2.1666666667,2.9026870007,-0.736020334
"4521",71,3.25,3.1922398589,0.0577601411,3.2727272727,2.9542461654,0.3184811074,12,12,0,4.1666666667,2.9026870007,1.2639796659
"4522",71,2.25,3.1922398589,-0.942239859,2.5454545455,2.9542461654,-0.40879162,12,12,0,2.7777777778,2.9026870007,-0.124909223
"4523",71,4.125,3.1922398589,0.9327601411,3.7272727273,2.9542461654,0.7730265619,10,12,-2,3.4444444444,2.9026870007,0.5417574437
"4524",71,3.875,3.1922398589,0.6827601411,3.5454545455,2.9542461654,0.5912083801,11,12,-1,4.3888888889,2.9026870007,1.4862018882
"4525",71,2.75,3.1922398589,-0.442239859,2.6,2.9542461654,-0.354246165,14,12,2,3.5,2.9026870007,0.5973129993
"4526",71,3.5,3.1922398589,0.3077601411,3.5454545455,2.9542461654,0.5912083801,12,12,0,2.6111111111,2.9026870007,-0.29157589
"4527",71,4.125,3.1922398589,0.9327601411,3.3636363636,2.9542461654,0.4093901983,8,12,-4,3.2777777778,2.9026870007,0.3750907771
"4528",71,4,3.1922398589,0.8077601411,4.3636363636,2.9542461654,1.4093901983,20,12,8,3.8888888889,2.9026870007,0.9862018882
"4529",71,3,3.1922398589,-0.192239859,2.6363636364,2.9542461654,-0.317882529,13,12,1,1.8888888889,2.9026870007,-1.013798112
"4530",71,4.5,3.1922398589,1.3077601411,2.9090909091,2.9542461654,-0.045155256,12,12,0,3.6666666667,2.9026870007,0.7639796659
"4531",71,3.25,3.1922398589,0.0577601411,3.1818181818,2.9542461654,0.2275720165,11,12,-1,2.6111111111,2.9026870007,-0.29157589
"4532",71,4,3.1922398589,0.8077601411,3.3333333333,2.9542461654,0.379087168,16,12,4,4.1176470588,2.9026870007,1.2149600581
"4533",71,2,3.1922398589,-1.192239859,2.8333333333,2.9542461654,-0.120912832,16,12,4,2.3333333333,2.9026870007,-0.569353667
"4534",71,3.375,3.1922398589,0.1827601411,1.7272727273,2.9542461654,-1.226973438,12,12,0,0.3888888889,2.9026870007,-2.513798112
"4535",71,3.625,3.1922398589,0.4327601411,2.5454545455,2.9542461654,-0.40879162,10,12,-2,2.9444444444,2.9026870007,0.0417574437
"4536",71,4,3.1922398589,0.8077601411,2.3333333333,2.9542461654,-0.620912832,12,12,0,1.8888888889,2.9026870007,-1.013798112
"4537",71,3,3.1922398589,-0.192239859,3.4545454545,2.9542461654,0.5002992892,12,12,0,3.4444444444,2.9026870007,0.5417574437
"4538",71,3.125,3.1922398589,-0.067239859,3.3636363636,2.9542461654,0.4093901983,10,12,-2,3.3333333333,2.9026870007,0.4306463326
"4539",71,4.125,3.1922398589,0.9327601411,2.7272727273,2.9542461654,-0.226973438,12,12,0,2.3333333333,2.9026870007,-0.569353667
"4540",71,2,3.1922398589,-1.192239859,3.6666666667,2.9542461654,0.7124205013,12,12,0,3.5555555556,2.9026870007,0.6528685548
"4541",72,3.125,3.1783333333,-0.053333333,3.5454545455,3.0012794613,0.5441750842,12,11.8,0.2,1.9444444444,2.7045751634,-0.760130719
"4542",72,2,3.1783333333,-1.178333333,4.1666666667,3.0012794613,1.1653872054,14,11.8,2.2,4.9444444444,2.7045751634,2.239869281
"4543",72,3,3.1783333333,-0.178333333,3.5,3.0012794613,0.4987205387,11,11.8,-0.8,4.0588235294,2.7045751634,1.354248366
"4544",72,3,3.1783333333,-0.178333333,2.6666666667,3.0012794613,-0.334612795,10,11.8,-1.8,3.1764705882,2.7045751634,0.4718954248
"4545",72,3.625,3.1783333333,0.4466666667,1.7272727273,3.0012794613,-1.274006734,12,11.8,0.2,0.8333333333,2.7045751634,-1.87124183
"4546",72,3.625,3.1783333333,0.4466666667,2.6,3.0012794613,-0.401279461,10,11.8,-1.8,2.3888888889,2.7045751634,-0.315686275
"4547",72,3.25,3.1783333333,0.0716666667,2.6363636364,3.0012794613,-0.364915825,10,11.8,-1.8,0.5555555556,2.7045751634,-2.149019608
"4548",72,3.8,3.1783333333,0.6216666667,3.2222222222,3.0012794613,0.2209427609,10,11.8,-1.8,1.8888888889,2.7045751634,-0.815686275
"4549",72,3.75,3.1783333333,0.5716666667,3.4545454545,3.0012794613,0.4532659933,8,11.8,-3.8,3.3888888889,2.7045751634,0.6843137255
"4550",72,3.125,3.1783333333,-0.053333333,3.5454545455,3.0012794613,0.5441750842,12,11.8,0.2,3.7222222222,2.7045751634,1.0176470588
"4551",72,3.5,3.1783333333,0.3216666667,2.6363636364,3.0012794613,-0.364915825,14,11.8,2.2,2.6111111111,2.7045751634,-0.093464052
"4552",72,3,3.1783333333,-0.178333333,2.3333333333,3.0012794613,-0.667946128,13,11.8,1.2,1.7777777778,2.7045751634,-0.926797386
"4553",72,2,3.1783333333,-1.178333333,3.1666666667,3.0012794613,0.1653872054,13,11.8,1.2,2.8333333333,2.7045751634,0.1287581699
"4554",72,3.25,3.1783333333,0.0716666667,3.0909090909,3.0012794613,0.0896296296,14,11.8,2.2,3.3888888889,2.7045751634,0.6843137255
"4555",72,3.625,3.1783333333,0.4466666667,2.7272727273,3.0012794613,-0.274006734,14,11.8,2.2,3.0555555556,2.7045751634,0.3509803922
"4556",73,3,3.1476480836,-0.147648084,2.5454545455,3.1788617886,-0.633407243,12,10.365853659,1.6341463415,1.4444444444,2.8674171357,-1.422972691
"4557",73,4.5,3.1476480836,1.3523519164,4.3636363636,3.1788617886,1.184774575,8,10.365853659,-2.365853659,3.1666666667,2.8674171357,0.299249531
"4558",73,3.375,3.1476480836,0.2273519164,3.0909090909,3.1788617886,-0.087952698,10,10.365853659,-0.365853659,2.8888888889,2.8674171357,0.0214717532
"4559",73,4,3.1476480836,0.8523519164,4.4545454545,3.1788617886,1.2756836659,10,10.365853659,-0.365853659,3.6111111111,2.8674171357,0.7436939754
"4560",73,4,3.1476480836,0.8523519164,3.7272727273,3.1788617886,0.5484109387,12,10.365853659,1.6341463415,4.2777777778,2.8674171357,1.4103606421
"4561",73,3.5,3.1476480836,0.3523519164,2.6363636364,3.1788617886,-0.542498152,11,10.365853659,0.6341463415,2.9444444444,2.8674171357,0.0770273087
"4562",73,2.25,3.1476480836,-0.897648084,2.4545454545,3.1788617886,-0.724316334,9,10.365853659,-1.365853659,2.5,2.8674171357,-0.367417136
"4563",73,3,3.1476480836,-0.147648084,3.5,3.1788617886,0.3211382114,12,10.365853659,1.6341463415,2.2777777778,2.8674171357,-0.589639358
"4564",73,3.25,3.1476480836,0.1023519164,3.4545454545,3.1788617886,0.2756836659,10,10.365853659,-0.365853659,2.9444444444,2.8674171357,0.0770273087
"4565",73,3.125,3.1476480836,-0.022648084,2.7272727273,3.1788617886,-0.451589061,8,10.365853659,-2.365853659,2.5,2.8674171357,-0.367417136
"4566",73,2,3.1476480836,-1.147648084,4,3.1788617886,0.8211382114,10,10.365853659,-0.365853659,2.4444444444,2.8674171357,-0.422972691
"4567",73,5,3.1476480836,1.8523519164,5,3.1788617886,1.8211382114,10,10.365853659,-0.365853659,4.3333333333,2.8674171357,1.4659161976
"4568",73,3.375,3.1476480836,0.2273519164,3.5454545455,3.1788617886,0.3665927568,8,10.365853659,-2.365853659,1.8888888889,2.8674171357,-0.978528247
"4569",73,4.5,3.1476480836,1.3523519164,4,3.1788617886,0.8211382114,12,10.365853659,1.6341463415,2.6666666667,2.8674171357,-0.200750469
"4570",73,3,3.1476480836,-0.147648084,3.3333333333,3.1788617886,0.1544715447,12,10.365853659,1.6341463415,2.8333333333,2.8674171357,-0.034083802
"4571",73,3.875,3.1476480836,0.7273519164,3.8181818182,3.1788617886,0.6393200296,7,10.365853659,-3.365853659,3.2222222222,2.8674171357,0.3548050865
"4572",73,3.4285714286,3.1476480836,0.2809233449,2.5,3.1788617886,-0.678861789,13,10.365853659,2.6341463415,3.2307692308,2.8674171357,0.3633520951
"4573",73,2.375,3.1476480836,-0.772648084,3.2727272727,3.1788617886,0.0938654841,12,10.365853659,1.6341463415,2.5555555556,2.8674171357,-0.31186158
"4574",73,2,3.1476480836,-1.147648084,3,3.1788617886,-0.178861789,11,10.365853659,0.6341463415,2.1111111111,2.8674171357,-0.756306025
"4575",73,3,3.1476480836,-0.147648084,2,3.1788617886,-1.178861789,12,10.365853659,1.6341463415,3.1666666667,2.8674171357,0.299249531
"4576",73,2.625,3.1476480836,-0.522648084,2.5454545455,3.1788617886,-0.633407243,10,10.365853659,-0.365853659,2.4444444444,2.8674171357,-0.422972691
"4577",73,2.625,3.1476480836,-0.522648084,2.4545454545,3.1788617886,-0.724316334,11,10.365853659,0.6341463415,2.5,2.8674171357,-0.367417136
"4578",73,3.125,3.1476480836,-0.022648084,3,3.1788617886,-0.178861789,12,10.365853659,1.6341463415,2.1111111111,2.8674171357,-0.756306025
"4579",73,3.625,3.1476480836,0.4773519164,3.5454545455,3.1788617886,0.3665927568,11,10.365853659,0.6341463415,3.2222222222,2.8674171357,0.3548050865
"4580",73,2,3.1476480836,-1.147648084,4.5,3.1788617886,1.3211382114,8,10.365853659,-2.365853659,4.1111111111,2.8674171357,1.2436939754
"4581",73,4,3.1476480836,0.8523519164,2.5,3.1788617886,-0.678861789,15,10.365853659,4.6341463415,2.8888888889,2.8674171357,0.0214717532
"4582",73,2.875,3.1476480836,-0.272648084,2.7272727273,3.1788617886,-0.451589061,8,10.365853659,-2.365853659,3.0555555556,2.8674171357,0.1881384198
"4583",73,2,3.1476480836,-1.147648084,1.9090909091,3.1788617886,-1.26977088,10,10.365853659,-0.365853659,2.5,2.8674171357,-0.367417136
"4584",73,4,3.1476480836,0.8523519164,2.5454545455,3.1788617886,-0.633407243,8,10.365853659,-2.365853659,2.4444444444,2.8674171357,-0.422972691
"4585",73,3.5,3.1476480836,0.3523519164,3.6666666667,3.1788617886,0.487804878,12,10.365853659,1.6341463415,3.3333333333,2.8674171357,0.4659161976
"4586",73,2.5,3.1476480836,-0.647648084,2.9090909091,3.1788617886,-0.26977088,9,10.365853659,-1.365853659,2.8888888889,2.8674171357,0.0214717532
"4587",73,3.5,3.1476480836,0.3523519164,3.4545454545,3.1788617886,0.2756836659,8,10.365853659,-2.365853659,2.7777777778,2.8674171357,-0.089639358
"4588",73,3.5,3.1476480836,0.3523519164,3.8181818182,3.1788617886,0.6393200296,8,10.365853659,-2.365853659,1.8888888889,2.8674171357,-0.978528247
"4589",73,4,3.1476480836,0.8523519164,3.5,3.1788617886,0.3211382114,8,10.365853659,-2.365853659,3.7222222222,2.8674171357,0.8548050865
"4590",73,3,3.1476480836,-0.147648084,3.6363636364,3.1788617886,0.4575018477,11,10.365853659,0.6341463415,2.8888888889,2.8674171357,0.0214717532
"4591",73,2,3.1476480836,-1.147648084,3.3333333333,3.1788617886,0.1544715447,12,10.365853659,1.6341463415,3.1666666667,2.8674171357,0.299249531
"4592",73,2,3.1476480836,-1.147648084,3.1666666667,3.1788617886,-0.012195122,12,10.365853659,1.6341463415,3.6111111111,2.8674171357,0.7436939754
"4593",73,1,3.1476480836,-2.147648084,1,3.1788617886,-2.178861789,11,10.365853659,0.6341463415,2,2.8674171357,-0.867417136
"4594",73,4,3.1476480836,0.8523519164,3.3333333333,3.1788617886,0.1544715447,12,10.365853659,1.6341463415,3.3333333333,2.8674171357,0.4659161976
"4595",73,3.625,3.1476480836,0.4773519164,2.5454545455,3.1788617886,-0.633407243,8,10.365853659,-2.365853659,2.9444444444,2.8674171357,0.0770273087
"4596",73,3,3.1476480836,-0.147648084,2.8181818182,3.1788617886,-0.36067997,12,10.365853659,1.6341463415,2.7222222222,2.8674171357,-0.145194913
"4597",74,2.5,3.0470238095,-0.54702381,3.6666666667,3.0532900433,0.6133766234,11,10.185714286,0.8142857143,1.8333333333,2.8880952381,-1.054761905
"4598",74,3.875,3.0470238095,0.8279761905,4.0909090909,3.0532900433,1.0376190476,11,10.185714286,0.8142857143,2.3888888889,2.8880952381,-0.499206349
"4599",74,4.125,3.0470238095,1.0779761905,2.9090909091,3.0532900433,-0.144199134,9,10.185714286,-1.185714286,3.4444444444,2.8880952381,0.5563492063
"4600",74,3,3.0470238095,-0.04702381,2.3333333333,3.0532900433,-0.71995671,10,10.185714286,-0.185714286,3.7222222222,2.8880952381,0.8341269841
"4601",74,2.875,3.0470238095,-0.17202381,2.8181818182,3.0532900433,-0.235108225,11,10.185714286,0.8142857143,2.6111111111,2.8880952381,-0.276984127
"4602",74,1.75,3.0470238095,-1.29702381,2.5454545455,3.0532900433,-0.507835498,12,10.185714286,1.8142857143,3.6111111111,2.8880952381,0.723015873
"4603",74,2.875,3.0470238095,-0.17202381,2.0909090909,3.0532900433,-0.962380952,12,10.185714286,1.8142857143,2.1666666667,2.8880952381,-0.721428571
"4604",74,3.75,3.0470238095,0.7029761905,3.0909090909,3.0532900433,0.0376190476,10,10.185714286,-0.185714286,2.9444444444,2.8880952381,0.0563492063
"4605",74,2.5,3.0470238095,-0.54702381,2,3.0532900433,-1.053290043,11,10.185714286,0.8142857143,0.8888888889,2.8880952381,-1.999206349
"4606",74,2.625,3.0470238095,-0.42202381,2.3636363636,3.0532900433,-0.68965368,8,10.185714286,-2.185714286,1.0555555556,2.8880952381,-1.832539683
"4607",74,3.375,3.0470238095,0.3279761905,3.8181818182,3.0532900433,0.7648917749,9,10.185714286,-1.185714286,4.5,2.8880952381,1.6119047619
"4608",74,2.75,3.0470238095,-0.29702381,2.8181818182,3.0532900433,-0.235108225,8,10.185714286,-2.185714286,3,2.8880952381,0.1119047619
"4609",74,3.625,3.0470238095,0.5779761905,3.6363636364,3.0532900433,0.5830735931,10,10.185714286,-0.185714286,4,2.8880952381,1.1119047619
"4610",74,3.5,3.0470238095,0.4529761905,3,3.0532900433,-0.053290043,10,10.185714286,-0.185714286,1.6111111111,2.8880952381,-1.276984127
"4611",74,3.375,3.0470238095,0.3279761905,3.0909090909,3.0532900433,0.0376190476,9,10.185714286,-1.185714286,3.1666666667,2.8880952381,0.2785714286
"4612",74,2,3.0470238095,-1.04702381,3.1666666667,3.0532900433,0.1133766234,12,10.185714286,1.8142857143,4.1666666667,2.8880952381,1.2785714286
"4613",74,3,3.0470238095,-0.04702381,3.3333333333,3.0532900433,0.28004329,9,10.185714286,-1.185714286,2.6111111111,2.8880952381,-0.276984127
"4614",74,3.125,3.0470238095,0.0779761905,2.3636363636,3.0532900433,-0.68965368,10,10.185714286,-0.185714286,2.4444444444,2.8880952381,-0.443650794
"4615",74,1,3.0470238095,-2.04702381,3.3333333333,3.0532900433,0.28004329,9,10.185714286,-1.185714286,2.8888888889,2.8880952381,0.0007936508
"4616",74,3,3.0470238095,-0.04702381,2.8333333333,3.0532900433,-0.21995671,9,10.185714286,-1.185714286,1.7777777778,2.8880952381,-1.11031746
"4617",74,2,3.0470238095,-1.04702381,2,3.0532900433,-1.053290043,10,10.185714286,-0.185714286,3.1111111111,2.8880952381,0.223015873
"4618",74,4,3.0470238095,0.9529761905,3.3333333333,3.0532900433,0.28004329,10,10.185714286,-0.185714286,3.9444444444,2.8880952381,1.0563492063
"4619",74,2.75,3.0470238095,-0.29702381,2.9090909091,3.0532900433,-0.144199134,10,10.185714286,-0.185714286,2.1111111111,2.8880952381,-0.776984127
"4620",74,1,3.0470238095,-2.04702381,3.5,3.0532900433,0.4467099567,12,10.185714286,1.8142857143,2.7777777778,2.8880952381,-0.11031746
"4621",74,3.375,3.0470238095,0.3279761905,2.5454545455,3.0532900433,-0.507835498,8,10.185714286,-2.185714286,3.1666666667,2.8880952381,0.2785714286
"4622",74,3.5,3.0470238095,0.4529761905,2.3333333333,3.0532900433,-0.71995671,10,10.185714286,-0.185714286,2.8888888889,2.8880952381,0.0007936508
"4623",74,3,3.0470238095,-0.04702381,3.1818181818,3.0532900433,0.1285281385,10,10.185714286,-0.185714286,2.1111111111,2.8880952381,-0.776984127
"4624",74,4.375,3.0470238095,1.3279761905,3.4545454545,3.0532900433,0.4012554113,10,10.185714286,-0.185714286,2.3333333333,2.8880952381,-0.554761905
"4625",74,4,3.0470238095,0.9529761905,4,3.0532900433,0.9467099567,10,10.185714286,-0.185714286,3.1666666667,2.8880952381,0.2785714286
"4626",74,2.6666666667,3.0470238095,-0.380357143,3,3.0532900433,-0.053290043,10,10.185714286,-0.185714286,2.1666666667,2.8880952381,-0.721428571
"4627",74,3.5,3.0470238095,0.4529761905,2.9090909091,3.0532900433,-0.144199134,11,10.185714286,0.8142857143,4.7222222222,2.8880952381,1.8341269841
"4628",74,4,3.0470238095,0.9529761905,3.3333333333,3.0532900433,0.28004329,9,10.185714286,-1.185714286,4.2777777778,2.8880952381,1.3896825397
"4629",74,4,3.0470238095,0.9529761905,3.8333333333,3.0532900433,0.78004329,8,10.185714286,-2.185714286,2.5555555556,2.8880952381,-0.332539683
"4630",74,3.5,3.0470238095,0.4529761905,3.3636363636,3.0532900433,0.3103463203,12,10.185714286,1.8142857143,3.6111111111,2.8880952381,0.723015873
"4631",74,4,3.0470238095,0.9529761905,3.4545454545,3.0532900433,0.4012554113,7,10.185714286,-3.185714286,4.3333333333,2.8880952381,1.4452380952
"4632",74,4.375,3.0470238095,1.3279761905,2.8181818182,3.0532900433,-0.235108225,7,10.185714286,-3.185714286,3.3888888889,2.8880952381,0.5007936508
"4633",74,4.25,3.0470238095,1.2029761905,4.2727272727,3.0532900433,1.2194372294,10,10.185714286,-0.185714286,3.3333333333,2.8880952381,0.4452380952
"4634",74,1.25,3.0470238095,-1.79702381,1.4545454545,3.0532900433,-1.598744589,9,10.185714286,-1.185714286,4.6111111111,2.8880952381,1.723015873
"4635",74,2,3.0470238095,-1.04702381,3.3333333333,3.0532900433,0.28004329,12,10.185714286,1.8142857143,3.9444444444,2.8880952381,1.0563492063
"4636",74,2,3.0470238095,-1.04702381,2.5,3.0532900433,-0.553290043,8,10.185714286,-2.185714286,1.9444444444,2.8880952381,-0.943650794
"4637",74,1.625,3.0470238095,-1.42202381,2.4545454545,3.0532900433,-0.598744589,10,10.185714286,-0.185714286,3.6666666667,2.8880952381,0.7785714286
"4638",74,3.375,3.0470238095,0.3279761905,3.9,3.0532900433,0.8467099567,9,10.185714286,-1.185714286,2.9444444444,2.8880952381,0.0563492063
"4639",74,4,3.0470238095,0.9529761905,3.2727272727,3.0532900433,0.2194372294,9,10.185714286,-1.185714286,3.0555555556,2.8880952381,0.1674603175
"4640",74,3,3.0470238095,-0.04702381,3.0909090909,3.0532900433,0.0376190476,8,10.185714286,-2.185714286,3.6111111111,2.8880952381,0.723015873
"4641",74,3,3.0470238095,-0.04702381,3.3333333333,3.0532900433,0.28004329,16,10.185714286,5.8142857143,3.5555555556,2.8880952381,0.6674603175
"4642",74,3.75,3.0470238095,0.7029761905,3.5454545455,3.0532900433,0.4921645022,9,10.185714286,-1.185714286,3.5,2.8880952381,0.6119047619
"4643",74,3.625,3.0470238095,0.5779761905,2.9090909091,3.0532900433,-0.144199134,10,10.185714286,-0.185714286,2.7777777778,2.8880952381,-0.11031746
"4644",74,2.5,3.0470238095,-0.54702381,4,3.0532900433,0.9467099567,9,10.185714286,-1.185714286,2.5,2.8880952381,-0.388095238
"4645",74,3,3.0470238095,-0.04702381,4.1666666667,3.0532900433,1.1133766234,9,10.185714286,-1.185714286,0.3333333333,2.8880952381,-2.554761905
"4646",74,1.5,3.0470238095,-1.54702381,3,3.0532900433,-0.053290043,13,10.185714286,2.8142857143,1.8333333333,2.8880952381,-1.054761905
"4647",74,1.75,3.0470238095,-1.29702381,2.3636363636,3.0532900433,-0.68965368,9,10.185714286,-1.185714286,2.1666666667,2.8880952381,-0.721428571
"4648",74,2.75,3.0470238095,-0.29702381,3.4545454545,3.0532900433,0.4012554113,12,10.185714286,1.8142857143,2.4444444444,2.8880952381,-0.443650794
"4649",74,2.75,3.0470238095,-0.29702381,3,3.0532900433,-0.053290043,10,10.185714286,-0.185714286,1.9444444444,2.8880952381,-0.943650794
"4650",74,2.5,3.0470238095,-0.54702381,2.3636363636,3.0532900433,-0.68965368,9,10.185714286,-1.185714286,4.1111111111,2.8880952381,1.223015873
"4651",74,3.5,3.0470238095,0.4529761905,3.3333333333,3.0532900433,0.28004329,9,10.185714286,-1.185714286,3.0555555556,2.8880952381,0.1674603175
"4652",74,3.375,3.0470238095,0.3279761905,3.1818181818,3.0532900433,0.1285281385,12,10.185714286,1.8142857143,3.8888888889,2.8880952381,1.0007936508
"4653",74,1.5,3.0470238095,-1.54702381,3,3.0532900433,-0.053290043,12,10.185714286,1.8142857143,2.9444444444,2.8880952381,0.0563492063
"4654",74,3,3.0470238095,-0.04702381,2.9090909091,3.0532900433,-0.144199134,12,10.185714286,1.8142857143,3.3888888889,2.8880952381,0.5007936508
"4655",74,3.125,3.0470238095,0.0779761905,2.8181818182,3.0532900433,-0.235108225,12,10.185714286,1.8142857143,2.5,2.8880952381,-0.388095238
"4656",74,2.5,3.0470238095,-0.54702381,2.1666666667,3.0532900433,-0.886623377,10,10.185714286,-0.185714286,2.2777777778,2.8880952381,-0.61031746
"4657",74,5,3.0470238095,1.9529761905,1.8333333333,3.0532900433,-1.21995671,12,10.185714286,1.8142857143,1,2.8880952381,-1.888095238
"4658",74,4.5,3.0470238095,1.4529761905,4,3.0532900433,0.9467099567,8,10.185714286,-2.185714286,3.5,2.8880952381,0.6119047619
"4659",74,3.875,3.0470238095,0.8279761905,2.4545454545,3.0532900433,-0.598744589,12,10.185714286,1.8142857143,3.5555555556,2.8880952381,0.6674603175
"4660",74,3,3.0470238095,-0.04702381,3.6666666667,3.0532900433,0.6133766234,10,10.185714286,-0.185714286,1.5,2.8880952381,-1.388095238
"4661",74,5,3.0470238095,1.9529761905,4.8333333333,3.0532900433,1.78004329,12,10.185714286,1.8142857143,2.9444444444,2.8880952381,0.0563492063
"4662",74,2,3.0470238095,-1.04702381,2.0909090909,3.0532900433,-0.962380952,12,10.185714286,1.8142857143,2.1666666667,2.8880952381,-0.721428571
"4663",74,3.125,3.0470238095,0.0779761905,3.8,3.0532900433,0.7467099567,12,10.185714286,1.8142857143,3.5,2.8880952381,0.6119047619
"4664",74,3,3.0470238095,-0.04702381,3.4545454545,3.0532900433,0.4012554113,9,10.185714286,-1.185714286,2.7777777778,2.8880952381,-0.11031746
"4665",74,3,3.0470238095,-0.04702381,2.5,3.0532900433,-0.553290043,12,10.185714286,1.8142857143,2.2777777778,2.8880952381,-0.61031746
"4666",74,2.5,3.0470238095,-0.54702381,2,3.0532900433,-1.053290043,12,10.185714286,1.8142857143,3.1111111111,2.8880952381,0.223015873
"4667",75,2.875,3.1198547215,-0.244854722,2.8181818182,2.5317068995,0.2864749187,11,11.152542373,-0.152542373,2.8888888889,2.7953362136,0.0935526753
"4668",75,3,3.1198547215,-0.119854722,2.4545454545,2.5317068995,-0.077161445,12,11.152542373,0.8474576271,2.4444444444,2.7953362136,-0.350891769
"4669",75,3.5,3.1198547215,0.3801452785,3.0909090909,2.5317068995,0.5592021914,14,11.152542373,2.8474576271,2.3888888889,2.7953362136,-0.406447325
"4670",75,3.5,3.1198547215,0.3801452785,3.0909090909,2.5317068995,0.5592021914,10,11.152542373,-1.152542373,4.2222222222,2.7953362136,1.4268860086
"4671",75,3,3.1198547215,-0.119854722,2.7272727273,2.5317068995,0.1955658278,10,11.152542373,-1.152542373,2.0555555556,2.7953362136,-0.739780658
"4672",75,2,3.1198547215,-1.119854722,1,2.5317068995,-1.5317069,11,11.152542373,-0.152542373,1.2222222222,2.7953362136,-1.573113991
"4673",75,4,3.1198547215,0.8801452785,2.7272727273,2.5317068995,0.1955658278,11,11.152542373,-0.152542373,2.5,2.7953362136,-0.295336214
"4674",75,1.875,3.1198547215,-1.244854722,1.1818181818,2.5317068995,-1.349888718,0,11.152542373,-11.15254237,3.1666666667,2.7953362136,0.3713304531
"4675",75,3.5,3.1198547215,0.3801452785,2.8888888889,2.5317068995,0.3571819894,13,11.152542373,1.8474576271,5,2.7953362136,2.2046637864
"4676",75,3.125,3.1198547215,0.0051452785,2.2727272727,2.5317068995,-0.258979627,13,11.152542373,1.8474576271,2,2.7953362136,-0.795336214
"4677",75,3.75,3.1198547215,0.6301452785,2.9090909091,2.5317068995,0.3773840096,13,11.152542373,1.8474576271,2.5,2.7953362136,-0.295336214
"4678",75,2.5,3.1198547215,-0.619854722,2.1666666667,2.5317068995,-0.365040233,14,11.152542373,2.8474576271,1.8888888889,2.7953362136,-0.906447325
"4679",75,3,3.1198547215,-0.119854722,3,2.5317068995,0.4682931005,14,11.152542373,2.8474576271,4.0555555556,2.7953362136,1.260219342
"4680",75,2.125,3.1198547215,-0.994854722,1.7272727273,2.5317068995,-0.804434172,13,11.152542373,1.8474576271,1.8333333333,2.7953362136,-0.96200288
"4681",75,4.25,3.1198547215,1.1301452785,3,2.5317068995,0.4682931005,15,11.152542373,3.8474576271,2.2222222222,2.7953362136,-0.573113991
"4682",75,2.25,3.1198547215,-0.869854722,1.3636363636,2.5317068995,-1.168070536,16,11.152542373,4.8474576271,0,2.7953362136,-2.795336214
"4683",75,2.75,3.1198547215,-0.369854722,3,2.5317068995,0.4682931005,10,11.152542373,-1.152542373,2.7222222222,2.7953362136,-0.073113991
"4684",75,3,3.1198547215,-0.119854722,4.3333333333,2.5317068995,1.8016264338,14,11.152542373,2.8474576271,3.7222222222,2.7953362136,0.9268860086
"4685",75,4,3.1198547215,0.8801452785,2.1818181818,2.5317068995,-0.349888718,12,11.152542373,0.8474576271,3.3333333333,2.7953362136,0.5379971198
"4686",75,5,3.1198547215,1.8801452785,1.1666666667,2.5317068995,-1.365040233,11,11.152542373,-0.152542373,2.5555555556,2.7953362136,-0.239780658
"4687",75,4.375,3.1198547215,1.2551452785,3.8181818182,2.5317068995,1.2864749187,8,11.152542373,-3.152542373,4.7222222222,2.7953362136,1.9268860086
"4688",75,3.5714285714,3.1198547215,0.4515738499,2.8181818182,2.5317068995,0.2864749187,13,11.152542373,1.8474576271,2.3888888889,2.7953362136,-0.406447325
"4689",75,3.875,3.1198547215,0.7551452785,2.9090909091,2.5317068995,0.3773840096,11,11.152542373,-0.152542373,3.8333333333,2.7953362136,1.0379971198
"4690",75,3.25,3.1198547215,0.1301452785,2.6363636364,2.5317068995,0.1046567369,12,11.152542373,0.8474576271,2.7222222222,2.7953362136,-0.073113991
"4691",75,4.25,3.1198547215,1.1301452785,2.8181818182,2.5317068995,0.2864749187,11,11.152542373,-0.152542373,3.5555555556,2.7953362136,0.760219342
"4692",75,3.25,3.1198547215,0.1301452785,2.2727272727,2.5317068995,-0.258979627,11,11.152542373,-0.152542373,3,2.7953362136,0.2046637864
"4693",75,3.75,3.1198547215,0.6301452785,3.1818181818,2.5317068995,0.6501112823,12,11.152542373,0.8474576271,2.3333333333,2.7953362136,-0.46200288
"4694",75,4.5,3.1198547215,1.3801452785,2.75,2.5317068995,0.2182931005,12,11.152542373,0.8474576271,4.3333333333,2.7953362136,1.5379971198
"4695",75,3.5,3.1198547215,0.3801452785,2.5454545455,2.5317068995,0.013747646,10,11.152542373,-1.152542373,3.5,2.7953362136,0.7046637864
"4696",75,3,3.1198547215,-0.119854722,3,2.5317068995,0.4682931005,11,11.152542373,-0.152542373,2.2777777778,2.7953362136,-0.517558436
"4697",75,3.25,3.1198547215,0.1301452785,2.9090909091,2.5317068995,0.3773840096,10,11.152542373,-1.152542373,2.8888888889,2.7953362136,0.0935526753
"4698",75,3.25,3.1198547215,0.1301452785,2,2.5317068995,-0.5317069,13,11.152542373,1.8474576271,3,2.7953362136,0.2046637864
"4699",75,1.75,3.1198547215,-1.369854722,1.0909090909,2.5317068995,-1.440797809,11,11.152542373,-0.152542373,3.5555555556,2.7953362136,0.760219342
